RO_PHYSICAL_FINGERPRINT_V2
SUMMARY	ro_luts=128	ro_nets=128	endpoint_cells=136
CELL	u_puf/ring1[14].ro1/u_backend/LUT6_INV0	LUT6	64'h5555555555555555	SLICE_X111Y24	SLICEL.A6LUT	I0:A6,I1:A5,I2:A4,I3:A3,I4:A2,I5:A1
CELL	u_puf/ring1[14].ro1/u_backend/LUT6_INV1	LUT6	64'h5555555555555555	SLICE_X111Y25	SLICEL.B6LUT	I0:B6,I1:B5,I2:B4,I3:B3,I4:B2,I5:B1
CELL	u_puf/ring1[14].ro1/u_backend/LUT6_INV2	LUT6	64'h5555555555555555	SLICE_X111Y25	SLICEL.C6LUT	I0:C6,I1:C5,I2:C4,I3:C3,I4:C2,I5:C1
CELL	u_puf/ring1[14].ro1/u_backend/LUT6_NAND0	LUT6	64'h8888888888888888	SLICE_X111Y24	SLICEL.B6LUT	I0:B6,I1:B5,I2:B4,I3:B3,I4:B2,I5:B1
CELL	u_puf/ring1[15].ro1/u_backend/LUT6_INV0	LUT6	64'h5555555555555555	SLICE_X113Y23	SLICEL.A6LUT	I0:A6,I1:A5,I2:A4,I3:A3,I4:A2,I5:A1
CELL	u_puf/ring1[15].ro1/u_backend/LUT6_INV1	LUT6	64'h5555555555555555	SLICE_X113Y23	SLICEL.B6LUT	I0:B6,I1:B5,I2:B4,I3:B3,I4:B2,I5:B1
CELL	u_puf/ring1[15].ro1/u_backend/LUT6_INV2	LUT6	64'h5555555555555555	SLICE_X113Y23	SLICEL.C6LUT	I0:C6,I1:C5,I2:C4,I3:C3,I4:C2,I5:C1
CELL	u_puf/ring1[15].ro1/u_backend/LUT6_NAND0	LUT6	64'h8888888888888888	SLICE_X113Y23	SLICEL.D6LUT	I0:D6,I1:D5,I2:D4,I3:D3,I4:D2,I5:D1
NET	u_puf/ring0[0].ro0/u_backend/t0	u_puf/ring0[0].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[0].ro0/u_backend/LUT6_NAND0/O	{ CLBLL_LL_B CLBLL_LOGIC_OUTS13 SE2BEG1 NR1BEG1 WR1BEG2 IMUX_L4 CLBLL_LL_A6 }
NET	u_puf/ring0[0].ro0/u_backend/t1	u_puf/ring0[0].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[0].ro0/u_backend/LUT6_INV1/I0	{ CLBLL_LL_A CLBLL_LL_AMUX CLBLL_LOGIC_OUTS20 NR1BEG2 IMUX_L4 CLBLL_LL_A6 }
NET	u_puf/ring0[0].ro0/u_backend/t2	u_puf/ring0[0].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[0].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_LL_A CLBLL_LOGIC_OUTS12 NL1BEG_N3 IMUX_L5 CLBLL_L_A6 }
NET	u_puf/ring0[1].ro0/u_backend/t0	u_puf/ring0[1].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[1].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_L_C CLBLM_LOGIC_OUTS10 IMUX13 CLBLM_L_B6 }
NET	u_puf/ring0[1].ro0/u_backend/t1	u_puf/ring0[1].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[1].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_L_B CLBLM_LOGIC_OUTS9 WR1BEG2 IMUX_L13 CLBLL_L_B6 }
NET	u_puf/ring0[1].ro0/u_backend/t2	u_puf/ring0[1].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[1].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_L_B CLBLL_LOGIC_OUTS9 IMUX_L34 CLBLL_L_C6 }
NET	u_puf/ring0[2].ro0/u_backend/t0	u_puf/ring0[2].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[2].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_L_C CLBLM_LOGIC_OUTS10 FAN_ALT5 FAN_BOUNCE5 IMUX35 CLBLM_M_C6 }
NET	u_puf/ring0[2].ro0/u_backend/t1	u_puf/ring0[2].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[2].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_M_C CLBLM_LOGIC_OUTS14 NE2BEG2 SL1BEG2 WL1BEG1 IMUX43 CLBLM_M_D6 }
NET	u_puf/ring0[2].ro0/u_backend/t2	u_puf/ring0[2].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[2].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 FAN_ALT3 FAN_BOUNCE3 IMUX13 CLBLM_L_B6 }
NET	u_puf/ring0[3].ro0/u_backend/t0	u_puf/ring0[3].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[3].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 SR1BEG_S0 BYP_ALT4 BYP_BOUNCE4 IMUX4 CLBLM_M_A6 }
NET	u_puf/ring0[3].ro0/u_backend/t1	u_puf/ring0[3].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[3].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX12 CLBLM_M_B6 }
NET	u_puf/ring0[3].ro0/u_backend/t2	u_puf/ring0[3].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[3].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 IMUX35 CLBLM_M_C6 }
NET	u_puf/ring0[4].ro0/u_backend/t0	u_puf/ring0[4].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[4].ro0/u_backend/LUT6_NAND0/O	{ CLBLL_LL_B CLBLL_LOGIC_OUTS13 EE2BEG1 EE4BEG1 WR1BEG2 IMUX_L4 CLBLL_LL_A6 }
NET	u_puf/ring0[4].ro0/u_backend/t1	u_puf/ring0[4].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[4].ro0/u_backend/LUT6_INV1/I0	{ CLBLL_LL_A CLBLL_LOGIC_OUTS12 SR1BEG1 IMUX_L12 CLBLL_LL_B6 }
NET	u_puf/ring0[4].ro0/u_backend/t2	u_puf/ring0[4].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[4].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_LL_B CLBLL_LOGIC_OUTS13 IMUX_L35 CLBLL_LL_C6 }
NET	u_puf/ring0[5].ro0/u_backend/t0	u_puf/ring0[5].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[5].ro0/u_backend/LUT6_NAND0/O	{ CLBLL_LL_C CLBLL_LOGIC_OUTS14 IMUX_L4 CLBLL_LL_A6 }
NET	u_puf/ring0[5].ro0/u_backend/t1	u_puf/ring0[5].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[5].ro0/u_backend/LUT6_INV1/I0	{ CLBLL_LL_A CLBLL_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX_L12 CLBLL_LL_B6 }
NET	u_puf/ring0[5].ro0/u_backend/t2	u_puf/ring0[5].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[5].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_LL_B CLBLL_LOGIC_OUTS13 NN2BEG1 SR1BEG1 SL1BEG1 IMUX_L42 CLBLL_L_D6 }
NET	u_puf/ring0[6].ro0/u_backend/t0	u_puf/ring0[6].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[6].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 SR1BEG_S0 BYP_ALT1 BYP_BOUNCE1 IMUX5 CLBLM_L_A6 }
NET	u_puf/ring0[6].ro0/u_backend/t1	u_puf/ring0[6].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[6].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_L_A CLBLM_LOGIC_OUTS8 NL1BEG_N3 IMUX13 CLBLM_L_B6 }
NET	u_puf/ring0[6].ro0/u_backend/t2	u_puf/ring0[6].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[6].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_L_B CLBLM_LOGIC_OUTS9 IMUX34 CLBLM_L_C6 }
NET	u_puf/ring0[7].ro0/u_backend/t0	u_puf/ring0[7].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[7].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 NE2BEG3 SL1BEG3 WL1BEG2 IMUX13 CLBLM_L_B6 }
NET	u_puf/ring0[7].ro0/u_backend/t1	u_puf/ring0[7].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[7].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_L_B CLBLM_LOGIC_OUTS9 NR1BEG1 IMUX42 CLBLM_L_D6 }
NET	u_puf/ring0[7].ro0/u_backend/t2	u_puf/ring0[7].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[7].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 SL1BEG3 SR1BEG_S0 IMUX34 CLBLM_L_C6 }
NET	u_puf/ring0[8].ro0/u_backend/t0	u_puf/ring0[8].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[8].ro0/u_backend/LUT6_NAND0/O	{ CLBLL_L_C CLBLL_LOGIC_OUTS10 NL1BEG1 NR1BEG1 IMUX_L34 CLBLL_L_C6 }
NET	u_puf/ring0[8].ro0/u_backend/t1	u_puf/ring0[8].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[8].ro0/u_backend/LUT6_INV1/I0	{ CLBLL_L_C CLBLL_LOGIC_OUTS10 FAN_ALT5 FAN_BOUNCE5 IMUX_L35 CLBLL_LL_C6 }
NET	u_puf/ring0[8].ro0/u_backend/t2	u_puf/ring0[8].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[8].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_LL_C CLBLL_LOGIC_OUTS14 NE2BEG2 SL1BEG2 WL1BEG1 IMUX_L43 CLBLL_LL_D6 }
NET	u_puf/ring0[9].ro0/u_backend/t0	u_puf/ring0[9].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[9].ro0/u_backend/LUT6_NAND0/O	{ CLBLL_L_D CLBLL_LOGIC_OUTS11 SR1BEG_S0 BYP_ALT1 BYP_BOUNCE1 IMUX_L13 CLBLL_L_B6 }
NET	u_puf/ring0[9].ro0/u_backend/t1	u_puf/ring0[9].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[9].ro0/u_backend/LUT6_INV1/I0	{ CLBLL_L_B CLBLL_LOGIC_OUTS9 IMUX_L34 CLBLL_L_C6 }
NET	u_puf/ring0[9].ro0/u_backend/t2	u_puf/ring0[9].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[9].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_L_C CLBLL_LOGIC_OUTS10 ER1BEG3 FAN_ALT3 FAN_BOUNCE3 IMUX43 CLBLM_M_D6 }
NET	u_puf/ring0[10].ro0/u_backend/t0	u_puf/ring0[10].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[10].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 SL1BEG1 BYP_ALT4 BYP_BOUNCE4 IMUX12 CLBLM_M_B6 }
NET	u_puf/ring0[10].ro0/u_backend/t1	u_puf/ring0[10].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[10].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 IMUX35 CLBLM_M_C6 }
NET	u_puf/ring0[10].ro0/u_backend/t2	u_puf/ring0[10].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[10].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_M_C CLBLM_LOGIC_OUTS14 EE4BEG2 NW2BEG2 IMUX4 CLBLM_M_A6 }
NET	u_puf/ring0[11].ro0/u_backend/t0	u_puf/ring0[11].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[11].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_M_C CLBLM_LOGIC_OUTS14 IMUX4 CLBLM_M_A6 }
NET	u_puf/ring0[11].ro0/u_backend/t1	u_puf/ring0[11].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[11].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_M_AMUX CLBLM_LOGIC_OUTS20 IMUX12 CLBLM_M_B6 }
NET	u_puf/ring0[11].ro0/u_backend/t2	u_puf/ring0[11].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[11].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 BYP_ALT5 BYP_BOUNCE5 IMUX5 CLBLM_L_A6 }
NET	u_puf/ring0[12].ro0/u_backend/t0	u_puf/ring0[12].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[12].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 SR1BEG_S0 BYP_ALT1 BYP_BOUNCE1 IMUX5 CLBLM_L_A6 }
NET	u_puf/ring0[12].ro0/u_backend/t1	u_puf/ring0[12].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[12].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_L_A CLBLM_LOGIC_OUTS8 NL1BEG_N3 IMUX13 CLBLM_L_B6 }
NET	u_puf/ring0[12].ro0/u_backend/t2	u_puf/ring0[12].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[12].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_L_B CLBLM_LOGIC_OUTS9 IMUX34 CLBLM_L_C6 }
NET	u_puf/ring0[13].ro0/u_backend/t0	u_puf/ring0[13].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[13].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_M_C CLBLM_LOGIC_OUTS14 SR1BEG3 FAN_ALT3 FAN_BOUNCE3 IMUX43 CLBLM_M_D6 }
NET	u_puf/ring0[13].ro0/u_backend/t1	u_puf/ring0[13].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[13].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 NL1BEG2 IMUX4 CLBLM_M_A6 }
NET	u_puf/ring0[13].ro0/u_backend/t2	u_puf/ring0[13].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[13].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX12 CLBLM_M_B6 }
NET	u_puf/ring0[14].ro0/u_backend/t0	u_puf/ring0[14].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[14].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 SR1BEG_S0 IMUX34 CLBLM_L_C6 }
NET	u_puf/ring0[14].ro0/u_backend/t1	u_puf/ring0[14].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[14].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_L_C CLBLM_LOGIC_OUTS10 SW2BEG2 IMUX_L5 CLBLL_L_A6 }
NET	u_puf/ring0[14].ro0/u_backend/t2	u_puf/ring0[14].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[14].ro0/u_backend/LUT6_INV2/I0	{ CLBLL_L_A CLBLL_LOGIC_OUTS8 NL1BEG_N3 IMUX_L13 CLBLL_L_B6 }
NET	u_puf/ring0[15].ro0/u_backend/t0	u_puf/ring0[15].ro0/u_backend/LUT6_INV0/I0,u_puf/ring0[15].ro0/u_backend/LUT6_NAND0/O	{ CLBLM_L_A CLBLM_LOGIC_OUTS8 SR1BEG1 SR1BEG2 IMUX13 CLBLM_L_B6 }
NET	u_puf/ring0[15].ro0/u_backend/t1	u_puf/ring0[15].ro0/u_backend/LUT6_INV0/O,u_puf/ring0[15].ro0/u_backend/LUT6_INV1/I0	{ CLBLM_L_B CLBLM_LOGIC_OUTS9 IMUX34 CLBLM_L_C6 }
NET	u_puf/ring0[15].ro0/u_backend/t2	u_puf/ring0[15].ro0/u_backend/LUT6_INV1/O,u_puf/ring0[15].ro0/u_backend/LUT6_INV2/I0	{ CLBLM_L_C CLBLM_LOGIC_OUTS10 SR1BEG3 BYP_ALT0 BYP_BOUNCE0 IMUX42 CLBLM_L_D6 }
NET	u_puf/ring1[0].ro1/u_backend/t0	u_puf/ring1[0].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[0].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 SR1BEG_S0 BYP_ALT1 BYP_BOUNCE1 IMUX5 CLBLM_L_A6 }
NET	u_puf/ring1[0].ro1/u_backend/t1	u_puf/ring1[0].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[0].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_L_A CLBLM_L_AMUX CLBLM_LOGIC_OUTS16 IMUX13 CLBLM_L_B6 }
NET	u_puf/ring1[0].ro1/u_backend/t2	u_puf/ring1[0].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[0].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_L_B CLBLM_LOGIC_OUTS9 IMUX34 CLBLM_L_C6 }
NET	u_puf/ring1[1].ro1/u_backend/t0	u_puf/ring1[1].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[1].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 FAN_ALT3 FAN_BOUNCE3 FAN_ALT1 FAN_BOUNCE1 IMUX4 CLBLM_M_A6 }
NET	u_puf/ring1[1].ro1/u_backend/t1	u_puf/ring1[1].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[1].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_M_AMUX CLBLM_LOGIC_OUTS20 IMUX12 CLBLM_M_B6 }
NET	u_puf/ring1[1].ro1/u_backend/t2	u_puf/ring1[1].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[1].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 IMUX35 CLBLM_M_C6 }
NET	u_puf/ring1[2].ro1/u_backend/t0	u_puf/ring1[2].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[2].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 SR1BEG_S0 BYP_ALT1 BYP_BOUNCE1 IMUX5 CLBLM_L_A6 }
NET	u_puf/ring1[2].ro1/u_backend/t1	u_puf/ring1[2].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[2].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_L_A CLBLM_LOGIC_OUTS8 NL1BEG_N3 IMUX13 CLBLM_L_B6 }
NET	u_puf/ring1[2].ro1/u_backend/t2	u_puf/ring1[2].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[2].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_L_B CLBLM_LOGIC_OUTS9 IMUX34 CLBLM_L_C6 }
NET	u_puf/ring1[3].ro1/u_backend/t0	u_puf/ring1[3].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[3].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 EE4BEG3 WL1BEG1 IMUX4 CLBLM_M_A6 }
NET	u_puf/ring1[3].ro1/u_backend/t1	u_puf/ring1[3].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[3].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX12 CLBLM_M_B6 }
NET	u_puf/ring1[3].ro1/u_backend/t2	u_puf/ring1[3].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[3].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 IMUX35 CLBLM_M_C6 }
NET	u_puf/ring1[4].ro1/u_backend/t0	u_puf/ring1[4].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[4].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 EE4BEG3 WL1BEG1 IMUX4 CLBLM_M_A6 }
NET	u_puf/ring1[4].ro1/u_backend/t1	u_puf/ring1[4].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[4].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX12 CLBLM_M_B6 }
NET	u_puf/ring1[4].ro1/u_backend/t2	u_puf/ring1[4].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[4].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 IMUX35 CLBLM_M_C6 }
NET	u_puf/ring1[5].ro1/u_backend/t0	u_puf/ring1[5].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[5].ro1/u_backend/LUT6_NAND0/O	{ CLBLL_L_D CLBLL_LOGIC_OUTS11 SE2BEG3 WL1BEG2 IMUX_L5 CLBLL_L_A6 }
NET	u_puf/ring1[5].ro1/u_backend/t1	u_puf/ring1[5].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[5].ro1/u_backend/LUT6_INV1/I0	{ CLBLL_L_A CLBLL_LOGIC_OUTS8 NL1BEG_N3 IMUX_L13 CLBLL_L_B6 }
NET	u_puf/ring1[5].ro1/u_backend/t2	u_puf/ring1[5].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[5].ro1/u_backend/LUT6_INV2/I0	{ CLBLL_L_B CLBLL_LOGIC_OUTS9 NR1BEG1 IMUX_L34 CLBLL_L_C6 }
NET	u_puf/ring1[6].ro1/u_backend/t0	u_puf/ring1[6].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[6].ro1/u_backend/LUT6_NAND0/O	{ CLBLL_L_D CLBLL_LOGIC_OUTS11 EL1BEG2 IMUX12 CLBLM_M_B6 }
NET	u_puf/ring1[6].ro1/u_backend/t1	u_puf/ring1[6].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[6].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 IMUX35 CLBLM_M_C6 }
NET	u_puf/ring1[6].ro1/u_backend/t2	u_puf/ring1[6].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[6].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_M_C CLBLM_LOGIC_OUTS14 WL1BEG1 IMUX_L34 CLBLL_L_C6 }
NET	u_puf/ring1[7].ro1/u_backend/t0	u_puf/ring1[7].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[7].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 SR1BEG_S0 BYP_ALT1 BYP_BOUNCE1 IMUX13 CLBLM_L_B6 }
NET	u_puf/ring1[7].ro1/u_backend/t1	u_puf/ring1[7].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[7].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_L_B CLBLM_LOGIC_OUTS9 IMUX34 CLBLM_L_C6 }
NET	u_puf/ring1[7].ro1/u_backend/t2	u_puf/ring1[7].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[7].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_L_C CLBLM_LOGIC_OUTS10 SW2BEG2 IMUX_L5 CLBLL_L_A6 }
NET	u_puf/ring1[8].ro1/u_backend/t0	u_puf/ring1[8].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[8].ro1/u_backend/LUT6_NAND0/O	{ CLBLL_LL_D CLBLL_LOGIC_OUTS15 SR1BEG_S0 BYP_ALT4 BYP_BOUNCE4 IMUX_L4 CLBLL_LL_A6 }
NET	u_puf/ring1[8].ro1/u_backend/t1	u_puf/ring1[8].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[8].ro1/u_backend/LUT6_INV1/I0	{ CLBLL_LL_A CLBLL_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX_L12 CLBLL_LL_B6 }
NET	u_puf/ring1[8].ro1/u_backend/t2	u_puf/ring1[8].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[8].ro1/u_backend/LUT6_INV2/I0	{ CLBLL_LL_B CLBLL_LOGIC_OUTS13 IMUX_L35 CLBLL_LL_C6 }
NET	u_puf/ring1[9].ro1/u_backend/t0	u_puf/ring1[9].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[9].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 SR1BEG_S0 IMUX34 CLBLM_L_C6 }
NET	u_puf/ring1[9].ro1/u_backend/t1	u_puf/ring1[9].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[9].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_L_C CLBLM_LOGIC_OUTS10 SL1BEG2 IMUX5 CLBLM_L_A6 }
NET	u_puf/ring1[9].ro1/u_backend/t2	u_puf/ring1[9].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[9].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_L_A CLBLM_LOGIC_OUTS8 NL1BEG_N3 IMUX13 CLBLM_L_B6 }
NET	u_puf/ring1[10].ro1/u_backend/t0	u_puf/ring1[10].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[10].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 EE4BEG3 WL1BEG1 IMUX4 CLBLM_M_A6 }
NET	u_puf/ring1[10].ro1/u_backend/t1	u_puf/ring1[10].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[10].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX12 CLBLM_M_B6 }
NET	u_puf/ring1[10].ro1/u_backend/t2	u_puf/ring1[10].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[10].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 IMUX35 CLBLM_M_C6 }
NET	u_puf/ring1[11].ro1/u_backend/t0	u_puf/ring1[11].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[11].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_M_D CLBLM_LOGIC_OUTS15 EE4BEG3 WL1BEG1 IMUX4 CLBLM_M_A6 }
NET	u_puf/ring1[11].ro1/u_backend/t1	u_puf/ring1[11].ro1/u_backend/LUT6_INV0/O,u_puf/ring1[11].ro1/u_backend/LUT6_INV1/I0	{ CLBLM_M_A CLBLM_LOGIC_OUTS12 BYP_ALT0 BYP_BOUNCE0 IMUX12 CLBLM_M_B6 }
NET	u_puf/ring1[11].ro1/u_backend/t2	u_puf/ring1[11].ro1/u_backend/LUT6_INV1/O,u_puf/ring1[11].ro1/u_backend/LUT6_INV2/I0	{ CLBLM_M_B CLBLM_LOGIC_OUTS13 IMUX35 CLBLM_M_C6 }
NET	u_puf/ring1[12].ro1/u_backend/t0	u_puf/ring1[12].ro1/u_backend/LUT6_INV0/I0,u_puf/ring1[12].ro1/u_backend/LUT6_NAND0/O	{ CLBLM_L_D CLBLM_LOGIC_OUTS11 SR1BEG_S0 BYP_ALT1 BYP_BOUNCE1 IMUX5 CLBLM_L_A6 }
